architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
16:8:32:16:32:16:64|z,121,0.0007617712020874023,-0.0001373291015625,inf,-inf,0.6868673197574239,0.9997574922479229,0.999742865562439
16:8:16:16:32:32:32|c1x5:id:d3r4:c1x5:z:c1x1,128025,0.008334779739379882,120.5382308959961,40.415836334228516,68.3313840230306,0.9893145105769365,0.3738492550673308,0.4376385539770126
8:16:8:32:32:64:64|c1x3:c1x1:d3r4:id:c1x3:c1x3,311417,0.012301826477050781,423.35284423828125,141.05404663085938,115.19708251953125,1.0144448767888947,0.9997762220877188,0.9997932493686676
16:64:32:8:64:32:16|c1x3:c1x1:d3r2:c1x5:c1x1:c1x1,296921,0.009622311592102051,8737.4453125,51.34186553955078,46.10619608561198,0.953691143878449,0.3448834478119273,0.3309362679719925
16:32:64:32:16:32:8|d3r4:c1x1:c1x3:c1x5:z:c1x1,209113,0.009570574760437012,5182.3994140625,28.35882568359375,46.633932749430336,0.9239260531085968,0.4360824786586526,0.45694472789764407
64:8:8:8:32:16:8|d3r4:c1x3:c1x5,123929,0.006135082244873047,33.1604118347168,5.4971022605896,49.75875473022461,1.0173076446840152,0.32372653631516446,0.39506405889987944
16:64:16:64:8:16:16|id:c1x3:z:c1x5:c1x5:c1x1,233361,0.009271049499511718,2816.071533203125,49.53518295288086,31.563618977864582,0.917291954201219,0.32601467032491427,0.3197419703006744
8:16:16:64:8:8:8|c1x5:d3r2:z:id:c1x5:z,110497,0.0072010278701782225,2617.20263671875,22.766550064086914,50.00979487101237,0.8654707802316094,0.926473969294701,0.93648721575737
8:64:32:32:16:8:16|c1x3:c1x5:c1x1:d3r4:c1x5:c1x3,267881,0.011857891082763672,33.79981994628906,20.516841888427734,98.29999033610027,1.0045207008329198,0.3743260421870667,0.42212034165859225
16:16:16:8:32:8:32|c1x1:c1x3:id,20473,0.0038698434829711912,6490.80419921875,14.494271278381348,25.501681009928387,0.8814458842629747,0.38191848110269616,0.42262831926345823
64:64:32:32:32:8:16|d3r4:c1x5:id,222601,0.005697083473205566,142.6687469482422,15.090093612670898,46.241939544677734,0.9860016608079036,0.32215883849579613,0.36754453778266905
64:64:8:16:64:32:64|d3r2:d3r2:c1x5:z:c1x3:id,593977,0.007957530021667481,40013.66015625,16.458984375,47.66663614908854,0.9949600640309942,0.35833471571957626,0.37596340775489806
16:64:16:16:32:32:64|c1x1:c1x5:c1x1:c1x5:id:d3r2,334873,0.008619451522827148,33934.36328125,20.48302459716797,42.41529846191406,0.9348977622377191,0.4191833094314293,0.3908570885658264
16:64:32:16:32:16:16|d3r4:c1x5:c1x5:c1x1:d3r4:c1x3,320377,0.012398886680603027,166.34683227539062,20.41120719909668,100.00025685628255,1.0284679483853116,0.4857486537945123,0.5723171710968018
64:8:32:8:64:64:64|c1x5:id:c1x5,367001,0.005736255645751953,6040.72998046875,18.59994888305664,66.8906733194987,0.9693851795680299,0.9289501066561099,0.9340504854917526
8:16:32:64:64:64:64|id:id:d3r2:z:c1x5:c1x1,394329,0.007396221160888672,710.4766235351562,123.2446517944336,85.73480987548828,0.9931507379531823,0.4309810554539716,0.4970188409090042
8:64:32:32:64:16:8|c1x3:d3r2:c1x3:z:z:d3r2,276249,0.007377123832702637,1055.9451904296875,152.7486572265625,inf,0.9334978674455188,0.44655457690910055,0.43732704818248747
64:8:16:64:8:32:64|id:d3r4:c1x1:id:c1x3:d3r4,335841,0.00688621997833252,19196.208984375,11.156776428222656,37.06670888264974,0.9705322870429817,0.9181596276200847,0.932663056254387
16:64:64:16:16:64:16|d3r2:c1x1:c1x5:c1x1:z:z,289257,0.007843923568725587,3.5911636352539062,21.48495101928711,51.73723220825195,0.9871056593013691,0.4082738058066662,0.41913248896598815
64:8:8:64:32:16:8|d3r2:id:c1x5:z:d3r4:id,234937,0.005834746360778809,37964.88671875,8.170051574707031,45.459364573160805,0.9562950488075549,0.9277703857716219,0.9313957244157791
16:16:32:16:32:32:16|d3r2:id:c1x3:d3r4:c1x3:d3r2,177081,0.010096359252929687,254.46180725097656,75.33446502685547,87.73730723063152,0.9943005824551533,0.4268827740057015,0.4789596438407898
32:32:8:64:32:64:16|c1x1:d3r4:c1x1:d3r4:d3r2:c1x5,412809,0.008455348014831544,33543.66796875,22.634056091308594,47.17652257283529,0.9730476131593662,0.43359237099871223,0.4289973497390747
64:16:64:16:16:8:64|c1x1:c1x5:z:c1x1:d3r4:z,259737,0.006727910041809082,8939.892578125,6.46752405166626,23.09656270345052,0.9731955619144104,0.480450294635914,0.459895646572113
32:8:16:64:32:32:64|d3r2:c1x5:c1x3:c1x5:id:z,400521,0.009063434600830079,28071.87890625,11.874505996704102,21.1067632039388,0.956278889028247,0.43245784662387987,0.4256363958120346
64:16:8:32:32:32:8|c1x3:d3r4:z:d3r2:d3r2:id,220345,0.008209633827209472,314.59283447265625,29.527925491333008,65.69780985514323,1.020313628859838,0.33515569825231295,0.3919306069612503
8:64:8:32:32:8:8|d3r4:c1x5:id:z:d3r4:c1x3,168569,0.007746076583862305,2751.5595703125,49.3292236328125,46.21778869628906,0.9034124371279855,0.47858922496254064,0.4978602290153503
16:16:8:8:8:16:32|c1x5:c1x5:d3r4:c1x3:d3r4:id,90721,0.010577559471130371,25.25067710876465,21.401691436767578,78.98446400960286,0.9657640207693595,0.38206948027198695,0.42361012697219846
16:32:8:32:64:64:8|c1x3:c1x3:d3r2:id:d3r4:c1x3,386521,0.00924842357635498,6183.2197265625,59.123016357421875,inf,0.955052587343769,0.9278517336021235,0.9298826217651367
16:8:8:16:8:16:16|id:z:id,1505,0.0015235662460327149,4.278736114501953,28.20298957824707,13.060484886169434,0.6872783945922464,0.9247042661831703,0.9320239126682281
64:64:32:64:32:64:64|c1x1:c1x5:c1x5:z:d3r2:c1x3,844921,0.00979146957397461,3259.56640625,42.37976837158203,nan,1.0166834668387923,0.45597776660212763,0.43642936944961547
64:8:8:64:32:16:16|d3r4:c1x5:d3r2,219513,0.005960941314697266,40.63328552246094,7.145765781402588,51.9911994934082,0.9994047830992534,0.4139984102896702,0.449250191450119
8:8:32:8:64:32:32|c1x3:c1x1:c1x3:d3r4:d3r4:c1x5,284425,0.013321495056152344,6169.9091796875,76.1681137084961,nan,0.9619278032473008,0.9260356058309107,0.9333344757556915
64:8:8:32:64:16:32|d3r4:z:d3r4:d3r4:z:c1x1,259097,0.008631062507629395,75.18450164794922,9.848118782043457,49.771626790364586,1.0187536775211092,0.5472780289473357,0.568075978755951
32:8:8:64:8:16:8|c1x5:c1x5:d3r2,131585,0.0069663763046264645,1022.5562744140625,37.0484504699707,39.11561584472656,0.9213646062405775,0.3846674958864848,0.40125751197338105
